,0
6077,<=50K
6078,<=50K
6079,<=50K
6080,<=50K
6081,<=50K
6082,<=50K
6083,<=50K
6084,<=50K
6085,<=50K
6086,<=50K
6087,<=50K
6088,<=50K
6089,<=50K
6090,>50K
6091,<=50K
6092,<=50K
6093,<=50K
6094,<=50K
6095,<=50K
6096,<=50K
6097,<=50K
6098,<=50K
6099,<=50K
6100,<=50K
6101,<=50K
6102,<=50K
6103,<=50K
6104,<=50K
6105,<=50K
6106,<=50K
6107,<=50K
6108,<=50K
6109,<=50K
6110,<=50K
6111,<=50K
6112,<=50K
6113,<=50K
6114,<=50K
6115,<=50K
6116,<=50K
6117,<=50K
6118,>50K
6119,<=50K
6120,<=50K
6121,<=50K
6122,<=50K
6123,<=50K
6124,<=50K
6125,<=50K
6126,<=50K
6127,<=50K
6128,<=50K
6129,<=50K
6130,<=50K
6131,>50K
6132,<=50K
6133,<=50K
6134,>50K
6135,<=50K
6136,<=50K
6137,<=50K
6138,>50K
6139,<=50K
6140,<=50K
6141,<=50K
6142,<=50K
6143,<=50K
6144,<=50K
6145,>50K
6146,<=50K
6147,<=50K
6148,<=50K
6149,>50K
6150,<=50K
6151,<=50K
6152,<=50K
6153,<=50K
6154,<=50K
6155,<=50K
6156,<=50K
6157,<=50K
6158,>50K
6159,<=50K
6160,>50K
6161,<=50K
6162,<=50K
6163,<=50K
6164,<=50K
6165,<=50K
6166,>50K
6167,>50K
6168,<=50K
6169,<=50K
6170,<=50K
6171,<=50K
6172,<=50K
6173,<=50K
6174,<=50K
6175,<=50K
6176,<=50K
6177,<=50K
6178,<=50K
6179,<=50K
6180,<=50K
6181,<=50K
6182,<=50K
6183,<=50K
6184,>50K
6185,<=50K
6186,<=50K
6187,<=50K
6188,<=50K
6189,<=50K
6190,<=50K
6191,<=50K
6192,<=50K
6193,>50K
6194,>50K
6195,<=50K
6196,<=50K
6197,<=50K
6198,<=50K
6199,<=50K
6200,<=50K
6201,>50K
6202,<=50K
6203,<=50K
6204,<=50K
6205,<=50K
6206,<=50K
6207,<=50K
6208,<=50K
6209,<=50K
6210,<=50K
6211,<=50K
6212,<=50K
6213,>50K
6214,<=50K
6215,<=50K
6216,<=50K
6217,>50K
6218,>50K
6219,<=50K
6220,<=50K
6221,<=50K
6222,>50K
6223,<=50K
6224,<=50K
6225,<=50K
6226,<=50K
6227,<=50K
6228,>50K
6229,<=50K
6230,<=50K
6231,<=50K
6232,<=50K
6233,>50K
6234,<=50K
6235,<=50K
6236,>50K
6237,<=50K
6238,<=50K
6239,<=50K
6240,<=50K
6241,<=50K
6242,<=50K
6243,<=50K
6244,<=50K
6245,<=50K
6246,<=50K
6247,<=50K
6248,<=50K
6249,<=50K
6250,>50K
6251,<=50K
6252,<=50K
6253,<=50K
6254,<=50K
6255,<=50K
6256,<=50K
6257,<=50K
6258,<=50K
6259,<=50K
6260,<=50K
6261,>50K
6262,<=50K
6263,<=50K
6264,<=50K
6265,<=50K
6266,>50K
6267,<=50K
6268,<=50K
6269,>50K
6270,<=50K
6271,<=50K
6272,<=50K
6273,<=50K
6274,<=50K
6275,<=50K
6276,>50K
6277,<=50K
6278,<=50K
6279,>50K
6280,<=50K
6281,>50K
6282,<=50K
6283,<=50K
6284,<=50K
6285,<=50K
6286,<=50K
6287,<=50K
6288,<=50K
6289,<=50K
6290,<=50K
6291,<=50K
6292,<=50K
6293,<=50K
6294,>50K
6295,<=50K
6296,<=50K
6297,<=50K
6298,<=50K
6299,>50K
6300,<=50K
6301,<=50K
6302,<=50K
6303,<=50K
6304,<=50K
6305,<=50K
6306,<=50K
6307,<=50K
6308,<=50K
6309,<=50K
6310,<=50K
6311,<=50K
6312,<=50K
6313,<=50K
6314,<=50K
6315,<=50K
6316,<=50K
6317,<=50K
6318,<=50K
6319,<=50K
6320,<=50K
6321,<=50K
6322,<=50K
6323,<=50K
6324,<=50K
6325,<=50K
6326,<=50K
6327,<=50K
6328,<=50K
6329,<=50K
6330,<=50K
6331,<=50K
6332,<=50K
6333,<=50K
6334,<=50K
6335,>50K
6336,<=50K
6337,<=50K
6338,>50K
6339,<=50K
6340,<=50K
6341,<=50K
6342,<=50K
6343,<=50K
6344,<=50K
6345,<=50K
6346,<=50K
6347,<=50K
6348,<=50K
6349,<=50K
6350,<=50K
6351,<=50K
6352,<=50K
6353,<=50K
6354,<=50K
6355,<=50K
6356,>50K
6357,<=50K
6358,<=50K
6359,<=50K
6360,>50K
6361,<=50K
6362,<=50K
6363,<=50K
6364,<=50K
6365,<=50K
6366,<=50K
6367,<=50K
6368,>50K
6369,<=50K
6370,<=50K
6371,<=50K
6372,<=50K
6373,<=50K
6374,>50K
6375,<=50K
6376,<=50K
6377,<=50K
6378,<=50K
6379,<=50K
6380,<=50K
6381,>50K
6382,<=50K
6383,<=50K
6384,<=50K
6385,<=50K
6386,<=50K
6387,<=50K
6388,<=50K
6389,<=50K
6390,<=50K
6391,<=50K
6392,<=50K
6393,<=50K
6394,<=50K
6395,<=50K
6396,<=50K
6397,<=50K
6398,<=50K
6399,<=50K
6400,<=50K
6401,<=50K
6402,<=50K
6403,<=50K
6404,<=50K
6405,<=50K
6406,<=50K
6407,<=50K
6408,<=50K
6409,<=50K
6410,<=50K
6411,<=50K
6412,<=50K
6413,<=50K
6414,>50K
6415,<=50K
6416,<=50K
6417,<=50K
6418,>50K
6419,<=50K
6420,<=50K
6421,<=50K
6422,<=50K
6423,<=50K
6424,<=50K
6425,>50K
6426,<=50K
6427,<=50K
6428,<=50K
6429,<=50K
6430,<=50K
6431,<=50K
6432,>50K
6433,<=50K
6434,<=50K
6435,<=50K
6436,<=50K
6437,<=50K
6438,>50K
6439,<=50K
6440,<=50K
6441,>50K
6442,<=50K
6443,>50K
6444,<=50K
6445,<=50K
6446,<=50K
6447,<=50K
6448,<=50K
6449,<=50K
6450,>50K
6451,<=50K
6452,<=50K
6453,<=50K
6454,<=50K
6455,<=50K
6456,<=50K
6457,<=50K
6458,<=50K
6459,<=50K
6460,<=50K
6461,<=50K
6462,<=50K
6463,<=50K
6464,<=50K
6465,<=50K
6466,<=50K
6467,<=50K
6468,<=50K
6469,<=50K
6470,<=50K
6471,<=50K
6472,>50K
6473,<=50K
6474,<=50K
6475,<=50K
6476,<=50K
6477,<=50K
6478,<=50K
6479,<=50K
6480,<=50K
6481,<=50K
6482,>50K
6483,<=50K
6484,>50K
6485,<=50K
6486,<=50K
6487,<=50K
6488,<=50K
6489,<=50K
6490,<=50K
6491,<=50K
6492,<=50K
6493,<=50K
6494,<=50K
6495,<=50K
6496,<=50K
6497,<=50K
6498,<=50K
6499,<=50K
6500,>50K
6501,<=50K
6502,<=50K
6503,<=50K
6504,<=50K
6505,<=50K
6506,<=50K
6507,>50K
6508,<=50K
6509,<=50K
6510,<=50K
6511,<=50K
6512,<=50K
6513,<=50K
6514,>50K
6515,>50K
6516,>50K
6517,<=50K
6518,<=50K
6519,<=50K
6520,<=50K
6521,<=50K
6522,<=50K
6523,<=50K
6524,>50K
6525,<=50K
6526,>50K
6527,>50K
6528,<=50K
6529,<=50K
6530,>50K
6531,<=50K
6532,<=50K
6533,<=50K
6534,<=50K
6535,<=50K
6536,<=50K
6537,<=50K
6538,<=50K
6539,<=50K
6540,<=50K
6541,<=50K
6542,>50K
6543,<=50K
6544,<=50K
6545,<=50K
6546,<=50K
6547,<=50K
6548,<=50K
6549,<=50K
6550,<=50K
6551,>50K
6552,<=50K
6553,<=50K
6554,<=50K
6555,<=50K
6556,<=50K
6557,>50K
6558,<=50K
6559,<=50K
6560,<=50K
6561,<=50K
6562,<=50K
6563,<=50K
6564,<=50K
6565,>50K
6566,<=50K
6567,<=50K
6568,>50K
6569,<=50K
6570,<=50K
6571,<=50K
6572,<=50K
6573,<=50K
6574,>50K
6575,<=50K
6576,<=50K
6577,<=50K
6578,<=50K
6579,<=50K
6580,<=50K
6581,<=50K
6582,<=50K
6583,<=50K
6584,<=50K
6585,<=50K
6586,<=50K
6587,<=50K
6588,<=50K
6589,<=50K
6590,<=50K
6591,<=50K
6592,<=50K
6593,<=50K
6594,>50K
6595,<=50K
6596,<=50K
6597,<=50K
6598,<=50K
6599,<=50K
6600,<=50K
6601,<=50K
6602,>50K
6603,<=50K
6604,<=50K
6605,<=50K
6606,>50K
6607,<=50K
6608,<=50K
6609,<=50K
6610,<=50K
6611,<=50K
6612,<=50K
6613,<=50K
6614,<=50K
6615,<=50K
6616,<=50K
6617,<=50K
6618,<=50K
6619,>50K
6620,<=50K
6621,<=50K
6622,<=50K
6623,<=50K
6624,<=50K
6625,>50K
6626,<=50K
6627,<=50K
6628,<=50K
6629,<=50K
6630,>50K
6631,<=50K
6632,<=50K
6633,<=50K
6634,<=50K
6635,<=50K
6636,<=50K
6637,<=50K
6638,<=50K
6639,>50K
6640,<=50K
6641,<=50K
6642,>50K
6643,<=50K
6644,<=50K
6645,<=50K
6646,<=50K
6647,<=50K
6648,<=50K
6649,<=50K
6650,<=50K
6651,<=50K
6652,<=50K
6653,<=50K
6654,<=50K
6655,<=50K
6656,<=50K
6657,<=50K
6658,<=50K
6659,<=50K
6660,<=50K
6661,<=50K
6662,<=50K
6663,<=50K
6664,<=50K
6665,<=50K
6666,<=50K
6667,<=50K
6668,<=50K
6669,<=50K
6670,<=50K
6671,<=50K
6672,<=50K
6673,<=50K
6674,<=50K
6675,<=50K
6676,>50K
6677,<=50K
6678,<=50K
6679,>50K
6680,>50K
6681,<=50K
6682,>50K
6683,<=50K
6684,>50K
6685,>50K
6686,<=50K
6687,<=50K
6688,>50K
6689,<=50K
6690,<=50K
6691,<=50K
6692,<=50K
6693,<=50K
6694,>50K
6695,<=50K
6696,<=50K
6697,<=50K
6698,<=50K
6699,<=50K
6700,<=50K
6701,<=50K
6702,<=50K
6703,<=50K
6704,<=50K
6705,<=50K
6706,<=50K
6707,<=50K
6708,<=50K
6709,<=50K
6710,>50K
6711,<=50K
6712,<=50K
6713,<=50K
6714,<=50K
6715,<=50K
6716,<=50K
6717,<=50K
6718,<=50K
6719,<=50K
6720,<=50K
6721,<=50K
6722,<=50K
6723,<=50K
6724,<=50K
6725,>50K
6726,<=50K
6727,<=50K
6728,>50K
6729,<=50K
6730,<=50K
6731,<=50K
6732,<=50K
6733,<=50K
6734,<=50K
6735,<=50K
6736,<=50K
6737,<=50K
6738,<=50K
6739,<=50K
6740,>50K
6741,>50K
6742,<=50K
6743,<=50K
6744,<=50K
6745,<=50K
6746,<=50K
6747,<=50K
6748,<=50K
6749,<=50K
6750,>50K
6751,>50K
6752,<=50K
6753,<=50K
6754,<=50K
6755,<=50K
6756,<=50K
6757,<=50K
6758,<=50K
6759,<=50K
6760,<=50K
6761,<=50K
6762,>50K
6763,<=50K
6764,<=50K
6765,>50K
6766,<=50K
6767,<=50K
6768,>50K
6769,<=50K
6770,<=50K
6771,<=50K
6772,<=50K
6773,<=50K
6774,<=50K
6775,<=50K
6776,>50K
6777,>50K
6778,>50K
6779,<=50K
6780,<=50K
6781,<=50K
6782,<=50K
6783,>50K
6784,<=50K
6785,<=50K
6786,<=50K
6787,<=50K
6788,>50K
6789,<=50K
6790,<=50K
6791,<=50K
6792,<=50K
6793,<=50K
6794,<=50K
6795,>50K
6796,<=50K
6797,>50K
6798,<=50K
6799,<=50K
6800,<=50K
6801,<=50K
6802,<=50K
6803,<=50K
6804,<=50K
6805,<=50K
6806,<=50K
6807,<=50K
6808,>50K
6809,<=50K
6810,<=50K
6811,<=50K
6812,<=50K
6813,<=50K
6814,>50K
6815,<=50K
6816,<=50K
6817,<=50K
6818,<=50K
6819,<=50K
6820,<=50K
6821,<=50K
6822,<=50K
6823,<=50K
6824,<=50K
6825,<=50K
6826,<=50K
6827,<=50K
6828,<=50K
6829,<=50K
6830,<=50K
6831,<=50K
6832,<=50K
6833,<=50K
6834,>50K
6835,<=50K
6836,<=50K
6837,<=50K
6838,<=50K
6839,<=50K
6840,<=50K
6841,<=50K
6842,<=50K
6843,>50K
6844,>50K
6845,<=50K
6846,<=50K
6847,<=50K
6848,<=50K
6849,<=50K
6850,<=50K
6851,<=50K
6852,<=50K
6853,<=50K
6854,<=50K
6855,>50K
6856,<=50K
6857,<=50K
6858,<=50K
6859,<=50K
6860,<=50K
6861,>50K
6862,<=50K
6863,<=50K
6864,<=50K
6865,>50K
6866,<=50K
6867,<=50K
6868,<=50K
6869,<=50K
6870,<=50K
6871,<=50K
6872,<=50K
6873,<=50K
6874,<=50K
6875,<=50K
6876,<=50K
6877,<=50K
6878,<=50K
6879,<=50K
6880,<=50K
6881,<=50K
6882,<=50K
6883,<=50K
6884,<=50K
6885,<=50K
6886,<=50K
6887,<=50K
6888,<=50K
6889,<=50K
6890,<=50K
6891,<=50K
6892,<=50K
6893,<=50K
6894,<=50K
6895,<=50K
6896,<=50K
6897,<=50K
6898,>50K
6899,<=50K
6900,<=50K
6901,<=50K
6902,<=50K
6903,<=50K
6904,<=50K
6905,<=50K
6906,<=50K
6907,<=50K
6908,>50K
6909,<=50K
6910,<=50K
6911,<=50K
6912,<=50K
6913,<=50K
6914,<=50K
6915,<=50K
6916,<=50K
6917,<=50K
6918,<=50K
6919,<=50K
6920,<=50K
6921,>50K
6922,>50K
6923,<=50K
6924,<=50K
6925,<=50K
6926,<=50K
6927,<=50K
6928,<=50K
6929,>50K
6930,<=50K
6931,<=50K
6932,>50K
6933,>50K
6934,<=50K
6935,>50K
6936,>50K
6937,<=50K
6938,<=50K
6939,<=50K
6940,>50K
6941,<=50K
6942,<=50K
6943,<=50K
6944,<=50K
6945,<=50K
6946,<=50K
6947,<=50K
6948,<=50K
6949,>50K
6950,<=50K
6951,>50K
6952,<=50K
6953,<=50K
6954,<=50K
6955,<=50K
6956,<=50K
6957,>50K
6958,<=50K
6959,<=50K
6960,<=50K
6961,<=50K
6962,<=50K
6963,<=50K
6964,<=50K
6965,<=50K
6966,<=50K
6967,<=50K
6968,>50K
6969,<=50K
6970,<=50K
6971,<=50K
6972,<=50K
6973,<=50K
6974,<=50K
6975,<=50K
6976,<=50K
6977,<=50K
6978,<=50K
6979,>50K
6980,>50K
6981,<=50K
6982,<=50K
6983,<=50K
6984,<=50K
6985,<=50K
6986,<=50K
6987,<=50K
6988,<=50K
6989,<=50K
6990,<=50K
6991,<=50K
6992,<=50K
6993,<=50K
6994,<=50K
6995,<=50K
6996,<=50K
6997,<=50K
6998,<=50K
6999,<=50K
7000,<=50K
7001,>50K
7002,<=50K
7003,<=50K
7004,<=50K
7005,<=50K
7006,<=50K
7007,<=50K
7008,>50K
7009,<=50K
7010,<=50K
7011,<=50K
7012,<=50K
7013,>50K
7014,<=50K
7015,<=50K
7016,>50K
7017,>50K
7018,<=50K
7019,>50K
7020,<=50K
7021,<=50K
7022,<=50K
7023,<=50K
7024,<=50K
7025,<=50K
7026,<=50K
7027,<=50K
7028,<=50K
7029,<=50K
7030,<=50K
7031,<=50K
7032,<=50K
7033,>50K
7034,<=50K
7035,<=50K
7036,<=50K
7037,<=50K
7038,>50K
7039,<=50K
7040,<=50K
7041,<=50K
7042,<=50K
7043,<=50K
7044,<=50K
7045,<=50K
7046,<=50K
7047,<=50K
7048,>50K
7049,<=50K
7050,<=50K
7051,<=50K
7052,<=50K
7053,<=50K
7054,<=50K
7055,<=50K
7056,>50K
7057,<=50K
7058,<=50K
7059,>50K
7060,<=50K
7061,>50K
7062,<=50K
7063,>50K
7064,<=50K
7065,<=50K
7066,<=50K
7067,<=50K
7068,<=50K
7069,>50K
7070,<=50K
7071,<=50K
7072,<=50K
7073,>50K
7074,<=50K
7075,<=50K
7076,<=50K
7077,<=50K
7078,<=50K
7079,<=50K
7080,<=50K
7081,>50K
7082,<=50K
7083,<=50K
7084,<=50K
7085,>50K
7086,<=50K
7087,<=50K
7088,<=50K
7089,<=50K
7090,>50K
7091,<=50K
7092,<=50K
7093,<=50K
7094,<=50K
7095,<=50K
7096,<=50K
7097,<=50K
7098,<=50K
7099,<=50K
7100,<=50K
7101,>50K
7102,<=50K
7103,<=50K
7104,<=50K
7105,<=50K
7106,<=50K
7107,>50K
7108,<=50K
7109,<=50K
7110,<=50K
7111,<=50K
7112,<=50K
7113,<=50K
7114,>50K
7115,<=50K
7116,>50K
7117,<=50K
7118,<=50K
7119,>50K
7120,<=50K
7121,<=50K
7122,<=50K
7123,<=50K
7124,<=50K
7125,<=50K
7126,<=50K
7127,<=50K
7128,>50K
7129,<=50K
7130,<=50K
7131,>50K
7132,<=50K
7133,<=50K
7134,>50K
7135,<=50K
7136,<=50K
7137,<=50K
7138,>50K
7139,<=50K
7140,<=50K
7141,<=50K
7142,<=50K
7143,<=50K
7144,<=50K
7145,<=50K
7146,<=50K
7147,<=50K
7148,<=50K
7149,<=50K
7150,<=50K
7151,<=50K
7152,<=50K
7153,<=50K
7154,<=50K
7155,<=50K
7156,<=50K
7157,<=50K
7158,<=50K
7159,<=50K
7160,<=50K
7161,<=50K
7162,<=50K
7163,<=50K
7164,<=50K
7165,>50K
7166,>50K
7167,<=50K
7168,>50K
7169,<=50K
7170,<=50K
7171,<=50K
7172,<=50K
7173,<=50K
7174,<=50K
7175,>50K
7176,<=50K
7177,<=50K
7178,<=50K
7179,<=50K
7180,<=50K
7181,>50K
7182,>50K
7183,<=50K
7184,<=50K
7185,<=50K
7186,<=50K
7187,>50K
7188,<=50K
7189,<=50K
7190,<=50K
7191,<=50K
7192,<=50K
7193,>50K
7194,<=50K
7195,<=50K
7196,<=50K
7197,>50K
7198,<=50K
7199,<=50K
7200,<=50K
7201,<=50K
7202,<=50K
7203,<=50K
7204,<=50K
7205,>50K
7206,<=50K
7207,>50K
7208,<=50K
7209,<=50K
7210,<=50K
7211,<=50K
7212,<=50K
7213,<=50K
7214,<=50K
7215,<=50K
7216,<=50K
7217,<=50K
7218,<=50K
7219,<=50K
7220,<=50K
7221,<=50K
7222,>50K
7223,<=50K
7224,<=50K
7225,<=50K
7226,<=50K
7227,>50K
7228,<=50K
7229,<=50K
7230,<=50K
7231,<=50K
7232,<=50K
7233,<=50K
7234,>50K
7235,<=50K
7236,<=50K
7237,<=50K
7238,<=50K
7239,>50K
7240,<=50K
7241,<=50K
7242,<=50K
7243,<=50K
7244,<=50K
7245,<=50K
7246,<=50K
7247,<=50K
7248,<=50K
7249,<=50K
7250,<=50K
7251,<=50K
7252,<=50K
7253,<=50K
7254,<=50K
7255,<=50K
7256,<=50K
7257,<=50K
7258,<=50K
7259,>50K
7260,<=50K
7261,>50K
7262,<=50K
7263,<=50K
7264,<=50K
7265,<=50K
7266,<=50K
7267,>50K
7268,>50K
7269,<=50K
7270,<=50K
7271,<=50K
7272,<=50K
7273,<=50K
7274,<=50K
7275,<=50K
7276,<=50K
7277,<=50K
7278,<=50K
7279,<=50K
7280,<=50K
7281,<=50K
7282,<=50K
7283,<=50K
7284,<=50K
7285,<=50K
7286,<=50K
7287,<=50K
7288,>50K
7289,>50K
7290,<=50K
7291,>50K
7292,<=50K
7293,<=50K
7294,<=50K
7295,<=50K
7296,<=50K
7297,>50K
7298,<=50K
7299,<=50K
7300,<=50K
7301,<=50K
7302,<=50K
7303,<=50K
7304,>50K
7305,<=50K
7306,<=50K
7307,<=50K
7308,<=50K
7309,<=50K
7310,>50K
7311,<=50K
7312,<=50K
7313,<=50K
7314,<=50K
7315,<=50K
7316,<=50K
7317,<=50K
7318,<=50K
7319,<=50K
7320,<=50K
7321,<=50K
7322,<=50K
7323,<=50K
7324,<=50K
7325,<=50K
7326,<=50K
7327,<=50K
7328,<=50K
7329,<=50K
7330,<=50K
7331,<=50K
7332,<=50K
7333,<=50K
7334,<=50K
7335,<=50K
7336,<=50K
7337,<=50K
7338,>50K
7339,<=50K
7340,<=50K
7341,<=50K
7342,>50K
7343,<=50K
7344,<=50K
7345,<=50K
7346,<=50K
7347,<=50K
7348,<=50K
7349,>50K
7350,<=50K
7351,<=50K
7352,<=50K
7353,<=50K
7354,<=50K
7355,<=50K
7356,<=50K
7357,<=50K
7358,>50K
7359,<=50K
7360,<=50K
7361,<=50K
7362,>50K
7363,<=50K
7364,>50K
7365,<=50K
7366,<=50K
7367,<=50K
7368,>50K
7369,>50K
7370,<=50K
7371,<=50K
7372,<=50K
7373,>50K
7374,<=50K
7375,<=50K
7376,<=50K
7377,<=50K
7378,<=50K
7379,<=50K
7380,<=50K
7381,<=50K
7382,<=50K
7383,<=50K
7384,<=50K
7385,<=50K
7386,<=50K
7387,<=50K
7388,<=50K
7389,<=50K
7390,<=50K
7391,<=50K
7392,>50K
7393,<=50K
7394,<=50K
7395,>50K
7396,<=50K
7397,>50K
7398,>50K
7399,<=50K
7400,<=50K
7401,<=50K
7402,<=50K
7403,<=50K
7404,>50K
7405,<=50K
7406,<=50K
7407,<=50K
7408,<=50K
7409,<=50K
7410,<=50K
7411,<=50K
7412,<=50K
7413,<=50K
7414,<=50K
7415,<=50K
7416,<=50K
7417,<=50K
7418,>50K
7419,<=50K
7420,>50K
7421,<=50K
7422,<=50K
7423,<=50K
7424,>50K
7425,<=50K
7426,<=50K
7427,<=50K
7428,<=50K
7429,>50K
7430,<=50K
7431,<=50K
7432,<=50K
7433,<=50K
7434,<=50K
7435,<=50K
7436,<=50K
7437,<=50K
7438,<=50K
7439,>50K
7440,<=50K
7441,<=50K
7442,<=50K
7443,<=50K
7444,>50K
7445,<=50K
7446,<=50K
7447,<=50K
7448,>50K
7449,<=50K
7450,>50K
7451,<=50K
7452,<=50K
7453,<=50K
7454,<=50K
7455,<=50K
7456,<=50K
7457,<=50K
7458,>50K
7459,<=50K
7460,<=50K
7461,<=50K
7462,<=50K
7463,<=50K
7464,>50K
7465,<=50K
7466,>50K
7467,<=50K
7468,<=50K
7469,>50K
7470,<=50K
7471,<=50K
7472,<=50K
7473,<=50K
7474,<=50K
7475,<=50K
7476,<=50K
7477,<=50K
7478,<=50K
7479,<=50K
7480,<=50K
7481,<=50K
7482,<=50K
7483,<=50K
7484,<=50K
7485,<=50K
7486,<=50K
7487,<=50K
7488,<=50K
7489,<=50K
7490,<=50K
7491,<=50K
7492,<=50K
7493,<=50K
7494,<=50K
7495,<=50K
7496,<=50K
7497,<=50K
7498,<=50K
7499,<=50K
7500,<=50K
7501,<=50K
7502,<=50K
7503,<=50K
7504,<=50K
7505,<=50K
7506,<=50K
7507,<=50K
7508,<=50K
7509,<=50K
7510,<=50K
7511,<=50K
7512,>50K
7513,<=50K
7514,<=50K
7515,<=50K
7516,<=50K
7517,<=50K
7518,<=50K
7519,<=50K
7520,<=50K
7521,<=50K
7522,<=50K
7523,<=50K
7524,<=50K
7525,<=50K
7526,>50K
7527,<=50K
7528,<=50K
7529,<=50K
7530,<=50K
7531,>50K
7532,<=50K
7533,>50K
7534,<=50K
7535,<=50K
7536,<=50K
7537,<=50K
7538,<=50K
7539,<=50K
7540,<=50K
7541,<=50K
7542,>50K
7543,<=50K
7544,<=50K
7545,<=50K
7546,<=50K
7547,<=50K
7548,>50K
7549,<=50K
7550,<=50K
7551,<=50K
7552,<=50K
7553,<=50K
7554,<=50K
7555,>50K
7556,<=50K
7557,<=50K
7558,<=50K
7559,<=50K
7560,<=50K
7561,<=50K
7562,<=50K
7563,<=50K
7564,<=50K
7565,<=50K
7566,>50K
7567,<=50K
7568,<=50K
7569,<=50K
7570,<=50K
7571,<=50K
7572,<=50K
7573,<=50K
7574,<=50K
7575,<=50K
7576,<=50K
7577,<=50K
7578,<=50K
7579,<=50K
7580,<=50K
7581,<=50K
7582,<=50K
7583,<=50K
7584,<=50K
7585,<=50K
7586,<=50K
7587,<=50K
7588,<=50K
7589,<=50K
7590,>50K
7591,<=50K
7592,<=50K
7593,<=50K
7594,>50K
7595,<=50K
7596,<=50K
7597,<=50K
7598,<=50K
7599,<=50K
7600,<=50K
7601,<=50K
7602,>50K
7603,<=50K
7604,<=50K
7605,<=50K
7606,<=50K
7607,>50K
7608,<=50K
7609,<=50K
7610,<=50K
7611,>50K
7612,<=50K
7613,<=50K
7614,<=50K
7615,<=50K
7616,<=50K
7617,<=50K
7618,<=50K
7619,<=50K
7620,<=50K
7621,>50K
7622,<=50K
7623,<=50K
7624,>50K
7625,<=50K
7626,<=50K
7627,<=50K
7628,<=50K
7629,<=50K
7630,<=50K
7631,<=50K
7632,<=50K
7633,<=50K
7634,<=50K
7635,<=50K
7636,<=50K
7637,<=50K
7638,<=50K
7639,<=50K
7640,<=50K
7641,<=50K
7642,>50K
7643,>50K
7644,<=50K
7645,<=50K
7646,<=50K
7647,>50K
7648,<=50K
7649,<=50K
7650,>50K
7651,>50K
7652,<=50K
7653,<=50K
7654,<=50K
7655,<=50K
7656,<=50K
7657,<=50K
7658,<=50K
7659,<=50K
7660,>50K
7661,<=50K
7662,<=50K
7663,<=50K
7664,<=50K
7665,>50K
7666,<=50K
7667,<=50K
7668,<=50K
7669,<=50K
7670,<=50K
7671,<=50K
7672,<=50K
7673,<=50K
7674,>50K
7675,<=50K
7676,<=50K
7677,<=50K
7678,<=50K
7679,<=50K
7680,<=50K
7681,<=50K
7682,<=50K
7683,>50K
7684,<=50K
7685,<=50K
7686,<=50K
7687,<=50K
7688,<=50K
7689,<=50K
7690,<=50K
7691,<=50K
7692,<=50K
7693,<=50K
7694,>50K
7695,<=50K
7696,>50K
7697,<=50K
7698,<=50K
7699,<=50K
7700,<=50K
7701,<=50K
7702,<=50K
7703,>50K
7704,<=50K
7705,<=50K
7706,<=50K
7707,<=50K
7708,<=50K
7709,<=50K
7710,<=50K
7711,<=50K
7712,<=50K
7713,<=50K
7714,<=50K
7715,<=50K
7716,<=50K
7717,>50K
7718,<=50K
7719,<=50K
7720,<=50K
7721,<=50K
7722,<=50K
7723,<=50K
7724,<=50K
7725,<=50K
7726,>50K
7727,<=50K
7728,>50K
7729,<=50K
7730,<=50K
7731,<=50K
7732,<=50K
7733,<=50K
7734,<=50K
7735,<=50K
7736,<=50K
7737,<=50K
7738,<=50K
7739,<=50K
7740,>50K
7741,<=50K
7742,>50K
7743,>50K
7744,<=50K
7745,<=50K
7746,<=50K
7747,<=50K
7748,<=50K
7749,>50K
7750,<=50K
7751,<=50K
7752,<=50K
7753,<=50K
7754,>50K
7755,<=50K
7756,<=50K
7757,<=50K
7758,<=50K
7759,<=50K
7760,<=50K
7761,<=50K
7762,>50K
7763,<=50K
7764,<=50K
7765,<=50K
7766,<=50K
7767,<=50K
7768,<=50K
7769,<=50K
7770,<=50K
7771,<=50K
7772,<=50K
7773,<=50K
7774,<=50K
7775,>50K
7776,<=50K
7777,<=50K
7778,<=50K
7779,<=50K
7780,<=50K
7781,<=50K
7782,<=50K
7783,<=50K
7784,<=50K
7785,<=50K
7786,<=50K
7787,>50K
7788,<=50K
7789,<=50K
7790,<=50K
7791,<=50K
7792,<=50K
7793,<=50K
7794,<=50K
7795,<=50K
7796,<=50K
7797,<=50K
7798,<=50K
7799,<=50K
7800,<=50K
7801,<=50K
7802,<=50K
7803,<=50K
7804,<=50K
7805,>50K
7806,<=50K
7807,<=50K
7808,<=50K
7809,>50K
7810,<=50K
7811,<=50K
7812,<=50K
7813,<=50K
7814,<=50K
7815,<=50K
7816,<=50K
7817,<=50K
7818,<=50K
7819,<=50K
7820,<=50K
7821,<=50K
7822,<=50K
7823,<=50K
7824,<=50K
7825,<=50K
7826,<=50K
7827,<=50K
7828,<=50K
7829,<=50K
7830,<=50K
7831,<=50K
7832,<=50K
7833,<=50K
7834,<=50K
7835,<=50K
7836,<=50K
7837,<=50K
7838,<=50K
7839,<=50K
7840,<=50K
7841,<=50K
7842,>50K
7843,<=50K
7844,<=50K
7845,<=50K
7846,<=50K
7847,<=50K
7848,>50K
7849,<=50K
7850,<=50K
7851,<=50K
7852,>50K
7853,<=50K
7854,>50K
7855,<=50K
7856,<=50K
